"","YEAR","MONTH","DAY_OF_MONTH","CARRIER","ORIGIN","DEP_DELAY","ARR_DELAY","DISTANCE","X"
"8422",2008,1,2,"AA","MIA",25,17,204,NA
"8423",2008,1,14,"XE","EWR",NA,NA,708,NA
"8424",2008,1,11,"AA","DFW",-1,-1,551,NA
"8425",2008,1,27,"OO","MKE",-10,-16,690,NA
"8426",2008,1,9,"XE","ONT",-3,-7,1196,NA
"8427",2008,1,16,"OH","CVG",-5,-17,411,NA
"8428",2008,1,3,"UA","DEN",34,55,804,NA
"8429",2008,1,21,"UA","DEN",-2,8,1155,NA
"8430",2008,1,29,"B6","CLT",-3,-7,541,NA
"8431",2008,1,18,"WN","PDX",16,6,1009,NA
"8432",2008,1,25,"WN","DAL",31,32,324,NA
"8433",2008,1,25,"DL","SJU",-9,-6,1547,NA
"8434",2008,1,17,"FL","ATL",-3,-11,356,NA
"8435",2008,1,23,"XE","BPT",-17,-10,79,NA
"8436",2008,1,28,"NW","DTW",0,11,528,NA
"8437",2008,1,22,"US","LAX",19,10,370,NA
"8438",2008,1,1,"DL","SLC",137,127,558,NA
"8439",2008,1,2,"EV","FWA",47,20,508,NA
"8440",2008,1,29,"NW","DTW",0,6,1127,NA
"8441",2008,1,31,"WN","PHL",15,-5,290,NA
"8442",2008,1,10,"EV","GRR",0,-10,640,NA
"8443",2008,1,1,"AQ","HNL",101,106,216,NA
"8444",2008,1,31,"WN","MCO",-4,-17,534,NA
"8445",2008,1,8,"AA","DFW",-4,45,1660,NA
"8446",2008,1,2,"OH","BNA",90,94,230,NA
"8447",2008,1,26,"NW","MSP",-2,10,1142,NA
"8448",2008,1,27,"NW","IND",-6,-12,381,NA
"8449",2008,1,2,"CO","SRQ",33,37,1034,NA
"8450",2008,1,12,"OH","CLE",-5,-15,425,NA
"8451",2008,1,16,"AS","GEG",-6,8,224,NA
"8452",2008,1,3,"MQ","SAN",-7,-21,109,NA
"8453",2008,1,29,"US","ONT",-10,-9,325,NA
"8454",2008,1,10,"WN","PVD",34,21,238,NA
"8455",2008,1,5,"AA","DFW",-1,-14,919,NA
"8456",2008,1,6,"9E","LEX",48,46,296,NA
"8457",2008,1,16,"OO","ORD",-1,-3,631,NA
"8458",2008,1,10,"MQ","DFW",-6,-2,383,NA
"8459",2008,1,13,"XE","IAH",29,29,668,NA
"8460",2008,1,13,"WN","LAS",-2,-9,256,NA
"8461",2008,1,30,"AA","LAX",12,6,1235,NA
"8462",2008,1,15,"AA","DFW",4,-9,1055,NA
"8463",2008,1,30,"WN","TPA",-2,-11,612,NA
"8464",2008,1,12,"FL","ATL",0,-14,1946,NA
"8465",2008,1,29,"MQ","SHV",9,19,190,NA
"8466",2008,1,23,"NW","MSP",-6,-8,1050,NA
"8467",2008,1,21,"US","BWI",16,30,90,NA
"8468",2008,1,25,"WN","MCO",-1,-3,972,NA
"8469",2008,1,17,"MQ","BOS",8,26,185,NA
"8470",2008,1,28,"9E","DTW",-5,-22,541,NA
"8471",2008,1,19,"OH","BDL",0,12,661,NA
"8472",2008,1,7,"OO","SGU",-6,7,348,NA
"8473",2008,1,29,"MQ","VPS",49,67,641,NA
"8474",2008,1,8,"US","PHL",-8,-33,267,NA
"8475",2008,1,23,"NW","MSP",-5,-31,1142,NA
"8476",2008,1,5,"MQ","SGF",-5,-22,364,NA
"8477",2008,1,31,"WN","SFO",NA,NA,337,NA
"8478",2008,1,10,"YV","ORF",-5,0,290,NA
"8479",2008,1,4,"OO","SFO",37,10,848,NA
"8480",2008,1,30,"XE","MSP",-5,0,1034,NA
"8481",2008,1,24,"WN","RSW",9,-4,1101,NA
"8482",2008,1,30,"OO","OAK",0,26,589,NA
"8483",2008,1,3,"DL","TPA",-6,-11,1011,NA
"8484",2008,1,25,"AS","SEA",-7,-3,1449,NA
"8485",2008,1,18,"OO","SLC",36,21,991,NA
"8486",2008,1,22,"US","MSP",-1,-19,930,NA
"8487",2008,1,10,"UA","ORD",1,-17,1745,NA
"8488",2008,1,25,"9E","IND",16,10,817,NA
"8489",2008,1,5,"YV","ORD",-9,-4,174,NA
"8490",2008,1,1,"OH","SDF",0,7,83,NA
"8491",2008,1,19,"XE","JAX",-4,0,817,NA
"8492",2008,1,26,"US","CLT",-2,-31,529,NA
"8493",2008,1,21,"DL","ATL",4,-4,516,NA
"8494",2008,1,27,"DL","PHX",29,26,2153,NA
"8495",2008,1,13,"WN","MDW",90,86,423,NA
"8496",2008,1,8,"CO","EWR",-5,-13,200,NA
"8497",2008,1,16,"WN","PIT",-2,-22,1813,NA
"8498",2008,1,3,"YV","ITO",0,10,216,NA
"8499",2008,1,18,"AA","SFO",0,4,1736,NA
"8500",2008,1,4,"AS","FAI",-7,-14,261,NA
"8501",2008,1,9,"B6","FLL",11,NA,1076,NA
"8502",2008,1,24,"CO","IAH",22,40,1379,NA
"8503",2008,1,30,"MQ","ORD",17,0,622,NA
"8504",2008,1,19,"UA","ORD",8,5,2116,NA
"8505",2008,1,3,"9E","MSP",0,-10,166,NA
"8506",2008,1,13,"WN","LAS",3,-2,407,NA
"8507",2008,1,19,"NW","DTW",4,-18,1671,NA
"8508",2008,1,29,"AS","SEA",-6,-5,671,NA
"8509",2008,1,2,"F9","DFW",7,0,641,NA
"8510",2008,1,31,"DL","ATL",-5,-18,508,NA
"8511",2008,1,4,"OH","CVG",-2,13,906,NA
"8512",2008,1,9,"B6","HPN",20,24,1098,NA
"8513",2008,1,18,"OO","FSD",-4,-2,462,NA
"8514",2008,1,14,"MQ","RST",63,115,268,NA
"8515",2008,1,4,"WN","BNA",34,28,395,NA
"8516",2008,1,6,"UA","DEN",-2,-11,533,NA
"8517",2008,1,14,"NW","JFK",-5,-31,508,NA
"8518",2008,1,25,"WN","ELP",1,10,714,NA
"8519",2008,1,17,"OO","SGU",30,14,348,NA
"8520",2008,1,11,"US","PHL",38,29,861,NA
"8521",2008,1,3,"DL","ATL",-3,-9,332,NA
"8522",2008,1,22,"XE","SLC",14,-1,866,NA
"8523",2008,1,13,"WN","FLL",18,25,925,NA
"8524",2008,1,19,"WN","MAF",0,0,294,NA
"8525",2008,1,20,"OO","YKM",-7,11,586,NA
"8526",2008,1,3,"WN","MDW",7,16,577,NA
"8527",2008,1,1,"AS","JNU",8,7,234,NA
"8528",2008,1,5,"AA","BNA",4,12,806,NA
"8529",2008,1,16,"XE","EWR",0,3,1092,NA
"8530",2008,1,22,"9E","MEM",-2,12,342,NA
"8531",2008,1,2,"WN","MCO",7,4,616,NA
"8532",2008,1,13,"NW","LAS",-7,-2,1300,NA
"8533",2008,1,14,"US","TPA",-7,-19,1984,NA
"8534",2008,1,29,"FL","PIT",-6,5,526,NA
"8535",2008,1,23,"AA","TUL",-4,-5,237,NA
"8536",2008,1,11,"WN","DTW",5,0,229,NA
"8537",2008,1,4,"MQ","CLT",0,-2,650,NA
"8538",2008,1,26,"AA","LAX",17,-3,2288,NA
"8539",2008,1,24,"US","LAS",-8,-11,236,NA
"8540",2008,1,13,"US","PHX",-3,-15,872,NA
"8541",2008,1,27,"YV","CLT",0,-7,413,NA
"8542",2008,1,31,"AQ","HNL",16,2,2584,NA
"8543",2008,1,7,"AA","PHX",-5,8,868,NA
"8544",2008,1,14,"AA","PDX",-6,-2,1616,NA
"8545",2008,1,15,"OO","ORD",0,-7,316,NA
"8546",2008,1,8,"XE","IAH",-2,-15,253,NA
"8547",2008,1,29,"XE","EWR",-2,-16,169,NA
"8548",2008,1,29,"AA","OAK",-3,33,1456,NA
"8549",2008,1,11,"DL","BOS",-1,5,1185,NA
"8550",2008,1,5,"OO","MFR",-2,-9,222,NA
"8551",2008,1,4,"WN","CMH",-4,-8,410,NA
"8552",2008,1,10,"WN","TUS",-4,-9,367,NA
"8553",2008,1,9,"MQ","ORD",6,-7,299,NA
"8554",2008,1,22,"DL","ATL",3,-6,259,NA
"8555",2008,1,22,"NW","ORD",NA,NA,235,NA
"8556",2008,1,8,"AA","BUR",-4,-16,1231,NA
"8557",2008,1,14,"AA","SAT",-1,4,247,NA
"8558",2008,1,13,"9E","ABE",-3,-2,424,NA
"8559",2008,1,7,"WN","RNO",47,44,601,NA
"8560",2008,1,10,"MQ","CMI",9,5,135,NA
"8561",2008,1,5,"WN","MCO",2,-14,1040,NA
"8562",2008,1,13,"OO","MSN",-10,-11,109,NA
"8563",2008,1,15,"UA","DEN",0,-8,862,NA
"8564",2008,1,2,"YV","PHX",-10,-14,119,NA
"8565",2008,1,8,"WN","SDF",-2,-6,495,NA
"8566",2008,1,18,"EV","ATL",29,10,743,NA
"8567",2008,1,14,"WN","MCO",-2,-10,834,NA
"8568",2008,1,18,"UA","DEN",55,54,1123,NA
"8569",2008,1,3,"FL","ATL",-2,12,581,NA
"8570",2008,1,4,"NW","DTW",32,38,528,NA
"8571",2008,1,19,"9E","ERI",-5,2,163,NA
"8572",2008,1,22,"EV","AGS",2,-3,143,NA
"8573",2008,1,10,"B6","JFK",-5,-9,1626,NA
"8574",2008,1,17,"MQ","CVG",NA,NA,264,NA
"8575",2008,1,21,"DL","RDU",-9,-9,356,NA
"8576",2008,1,24,"US","RNO",-6,0,345,NA
"8577",2008,1,7,"US","PHL",1,45,2176,NA
"8578",2008,1,9,"FL","MIA",-9,1,595,NA
"8579",2008,1,30,"WN","MDW",3,-1,405,NA
"8580",2008,1,8,"MQ","DFW",-1,-4,103,NA
"8581",2008,1,10,"EV","STL",27,55,483,NA
"8582",2008,1,6,"UA","DFW",NA,NA,641,NA
"8583",2008,1,31,"EV","ATL",5,8,208,NA
"8584",2008,1,14,"DL","ATL",-3,-1,406,NA
"8585",2008,1,17,"CO","IAH",18,3,1009,NA
"8586",2008,1,18,"EV","ATL",0,-15,644,NA
"8587",2008,1,10,"NW","DTW",-4,18,610,NA
"8588",2008,1,6,"YV","CAE",NA,NA,401,NA
"8589",2008,1,24,"YV","DEN",0,-4,125,NA
"8590",2008,1,19,"UA","ORD",NA,NA,606,NA
"8591",2008,1,11,"AA","STL",-5,10,1046,NA
"8592",2008,1,10,"XE","LIT",-6,1,1069,NA
"8593",2008,1,11,"OO","SBA",88,98,262,NA
"8594",2008,1,24,"B6","IAD",-10,3,228,NA
"8595",2008,1,24,"WN","OAK",-1,-7,337,NA
"8596",2008,1,1,"MQ","FNT",0,128,223,NA
"8597",2008,1,19,"AA","TPA",39,27,869,NA
"8598",2008,1,6,"AA","SJC",-5,-24,1439,NA
"8599",2008,1,31,"US","BUF",-5,-21,279,NA
"8600",2008,1,24,"YV","BHM",-10,-23,638,NA
"8601",2008,1,2,"9E","RDU",32,17,634,NA
"8602",2008,1,8,"WN","MCI",38,31,405,NA
"8603",2008,1,13,"9E","MSP",-6,1,792,NA
"8604",2008,1,1,"AA","DFW",56,52,1231,NA
"8605",2008,1,29,"OO","AZO",NA,NA,122,NA
"8606",2008,1,22,"UA","ORD",-4,48,1745,NA
"8607",2008,1,5,"MQ","DFW",-5,0,181,NA
"8608",2008,1,16,"MQ","DFW",-1,-22,859,NA
"8609",2008,1,16,"NW","MOT",-9,3,449,NA
"8610",2008,1,11,"FL","BWI",72,84,370,NA
"8611",2008,1,12,"UA","DEN",-2,3,1452,NA
"8612",2008,1,7,"HA","HNL",-5,-5,100,NA
"8613",2008,1,8,"OO","ORD",21,29,409,NA
"8614",2008,1,7,"WN","SJC",8,0,387,NA
"8615",2008,1,11,"9E","MEM",15,3,280,NA
"8616",2008,1,3,"OH","ATL",10,23,590,NA
"8617",2008,1,17,"DL","ATL",35,24,906,NA
"8618",2008,1,10,"DL","LGA",-1,-1,214,NA
"8619",2008,1,19,"OO","CLD",14,24,86,NA
"8620",2008,1,22,"NW","DTW",17,16,1145,NA
"8621",2008,1,6,"AA","LGA",-3,-30,1011,NA
"8622",2008,1,1,"WN","BNA",28,59,448,NA
"8623",2008,1,5,"MQ","MAF",-1,-6,309,NA
"8624",2008,1,2,"WN","ONT",0,7,197,NA
"8625",2008,1,4,"AA","DFW",63,45,802,NA
"8626",2008,1,8,"B6","JFK",-6,-7,1041,NA
"8627",2008,1,17,"WN","SDF",69,63,495,NA
"8628",2008,1,30,"AA","RDU",-5,16,647,NA
"8629",2008,1,1,"MQ","DFW",0,14,89,NA
"8630",2008,1,2,"B6","JAX",15,11,829,NA
"8631",2008,1,15,"UA","SNA",-9,-12,372,NA
"8632",2008,1,31,"F9","DEN",-1,-4,1199,NA
"8633",2008,1,27,"WN","TPA",-6,-3,829,NA
"8634",2008,1,7,"NW","MCO",-9,-13,957,NA
"8635",2008,1,3,"FL","MLI",-7,-13,1377,NA
"8636",2008,1,16,"WN","JAX",11,7,816,NA
"8637",2008,1,21,"DL","LAX",-4,-22,2217,NA
"8638",2008,1,26,"XE","EWR",0,-14,487,NA
"8639",2008,1,28,"US","CLT",0,10,930,NA
"8640",2008,1,30,"AS","SNA",30,38,371,NA
"8641",2008,1,24,"MQ","ACT",0,0,89,NA
"8642",2008,1,22,"WN","MDW",0,-11,1521,NA
"8643",2008,1,22,"WN","PDX",0,-2,279,NA
"8644",2008,1,26,"FL","ATL",-4,2,227,NA
"8645",2008,1,18,"MQ","ORD",-5,-9,174,NA
"8646",2008,1,3,"WN","SMF",1,-7,373,NA
"8647",2008,1,2,"NW","MSP",-4,-17,1307,NA
"8648",2008,1,18,"WN","LAS",0,3,368,NA
"8649",2008,1,15,"UA","MSP",-2,-20,680,NA
"8650",2008,1,5,"CO","DEN",-2,1,1201,NA
"8651",2008,1,27,"FL","ATL",-2,21,665,NA
"8652",2008,1,16,"WN","SAN",1,7,446,NA
"8653",2008,1,27,"XE","SDF",-10,-47,788,NA
"8654",2008,1,6,"EV","ATL",17,33,852,NA
"8655",2008,1,19,"NW","DEN",-5,15,680,NA
"8656",2008,1,12,"9E","MEM",-5,-12,271,NA
"8657",2008,1,10,"YV","GRB",79,76,174,NA
"8658",2008,1,10,"UA","BOS",-8,5,867,NA
"8659",2008,1,21,"WN","MDW",4,23,1751,NA
"8660",2008,1,26,"XE","EWR",10,7,266,NA
"8661",2008,1,6,"WN","SLC",204,206,507,NA
"8662",2008,1,28,"WN","SLC",9,8,368,NA
"8663",2008,1,1,"UA","LAX",NA,NA,337,NA
"8664",2008,1,20,"MQ","DFW",-2,-9,354,NA
"8665",2008,1,17,"MQ","HPN",58,120,738,NA
"8666",2008,1,6,"WN","ISP",57,18,1093,NA
"8667",2008,1,3,"WN","SMF",20,11,479,NA
"8668",2008,1,2,"MQ","DFW",37,49,624,NA
"8669",2008,1,10,"AA","JFK",-6,-15,1597,NA
"8670",2008,1,24,"WN","BWI",31,26,682,NA
"8671",2008,1,10,"NW","MSP",-6,-7,334,NA
"8672",2008,1,19,"AQ","KOA",-4,-2,163,NA
"8673",2008,1,29,"UA","DEN",0,31,1452,NA
"8674",2008,1,11,"FL","CAK",-4,-34,1846,NA
"8675",2008,1,18,"OO","EUG",16,7,451,NA
"8676",2008,1,25,"OH","LGA",-10,-14,461,NA
"8677",2008,1,18,"9E","EVV",-5,-15,364,NA
"8678",2008,1,21,"AA","DFW",-4,-9,1217,NA
"8679",2008,1,22,"FL","ATL",20,22,508,NA
"8680",2008,1,4,"WN","BDL",0,-7,283,NA
"8681",2008,1,27,"CO","IAH",-3,11,1379,NA
"8682",2008,1,8,"US","PHX",30,26,325,NA
"8683",2008,1,12,"OH","ATL",101,77,952,NA
"8684",2008,1,10,"DL","BOS",0,-5,185,NA
"8685",2008,1,23,"OO","PHL",0,23,690,NA
"8686",2008,1,4,"WN","PHX",222,207,1020,NA
"8687",2008,1,30,"MQ","RDU",-8,-13,227,NA
"8688",2008,1,9,"WN","HOU",-4,-14,670,NA
"8689",2008,1,24,"DL","ATL",11,5,745,NA
"8690",2008,1,19,"NW","IND",-5,-4,503,NA
"8691",2008,1,8,"WN","PHX",-4,-24,1813,NA
"8692",2008,1,2,"WN","PHX",57,40,1009,NA
"8693",2008,1,4,"NW","DEN",-6,4,680,NA
"8694",2008,1,1,"AA","LAX",-2,11,1745,NA
"8695",2008,1,4,"MQ","ORD",4,1,177,NA
"8696",2008,1,22,"EV","GSP",-5,-13,153,NA
"8697",2008,1,6,"WN","MDW",11,45,1751,NA
"8698",2008,1,25,"DL","LGA",-5,-23,761,NA
"8699",2008,1,14,"YV","ROA",0,8,177,NA
"8700",2008,1,9,"AA","SFO",-10,11,337,NA
"8701",2008,1,3,"9E","LAN",-10,-11,74,NA
"8702",2008,1,14,"OO","DEN",42,54,420,NA
"8703",2008,1,9,"XE","IAH",0,-10,1190,NA
"8704",2008,1,6,"AA","PHL",-1,-12,1302,NA
"8705",2008,1,5,"XE","ICT",13,3,542,NA
"8706",2008,1,16,"AA","SAN",10,5,1171,NA
"8707",2008,1,26,"AA","TPA",2,14,929,NA
"8708",2008,1,3,"9E","PIT",5,4,201,NA
"8709",2008,1,21,"AA","STL",80,66,258,NA
"8710",2008,1,31,"OO","FWA",0,2,157,NA
"8711",2008,1,21,"WN","HOU",112,119,1020,NA
"8712",2008,1,5,"WN","LAS",57,58,1591,NA
"8713",2008,1,14,"OH","JFK",-5,-45,184,NA
"8714",2008,1,1,"OO","SLC",21,27,601,NA
"8715",2008,1,26,"US","PHX",0,10,370,NA
"8716",2008,1,25,"AA","LAX",9,-5,2486,NA
"8717",2008,1,29,"US","LAS",-2,0,1910,NA
"8718",2008,1,17,"F9","DEN",4,0,909,NA
"8719",2008,1,25,"OO","BUF",-6,-5,712,NA
"8720",2008,1,1,"OO","SBA",-1,-5,89,NA
"8721",2008,1,16,"WN","SAN",-2,-9,258,NA
"8722",2008,1,2,"OH","LGA",24,7,585,NA
"8723",2008,1,23,"EV","CLT",-7,-22,227,NA
"8724",2008,1,5,"MQ","AZO",-1,-17,122,NA
"8725",2008,1,26,"US","CLT",NA,NA,809,NA
"8726",2008,1,18,"9E","JAN",10,-21,777,NA
"8727",2008,1,19,"WN","TUS",-1,-11,367,NA
"8728",2008,1,9,"MQ","DFW",12,-2,247,NA
"8729",2008,1,10,"XE","CLE",-7,-17,95,NA
"8730",2008,1,21,"XE","MSP",-3,0,1008,NA
"8731",2008,1,11,"XE","MGM",34,40,554,NA
"8732",2008,1,30,"US","PHX",19,24,1774,NA
"8733",2008,1,13,"B6","BUR",-3,12,2465,NA
"8734",2008,1,24,"EV","ATL",-5,-8,352,NA
"8735",2008,1,1,"DL","ATL",-2,-1,4502,NA
"8736",2008,1,15,"MQ","MCI",0,-3,461,NA
"8737",2008,1,21,"WN","PHX",1,-13,602,NA
"8738",2008,1,15,"XE","IAH",2,-9,781,NA
"8739",2008,1,31,"FL","BWI",-10,-3,576,NA
"8740",2008,1,4,"MQ","DSM",-8,-16,299,NA
"8741",2008,1,24,"EV","VLD",-2,2,208,NA
"8742",2008,1,2,"MQ","ORD",101,85,522,NA
"8743",2008,1,2,"UA","OMA",1,0,472,NA
"8744",2008,1,11,"DL","BOS",-4,-15,752,NA
"8745",2008,1,22,"WN","AUS",-5,-3,528,NA
"8746",2008,1,29,"NW","SJC",233,235,1576,NA
"8747",2008,1,28,"9E","BHM",-4,-10,211,NA
"8748",2008,1,5,"DL","PHL",-3,12,665,NA
"8749",2008,1,13,"US","CLT",7,3,331,NA
"8750",2008,1,5,"WN","BWI",-5,-9,283,NA
"8751",2008,1,1,"WN","ABQ",15,3,328,NA
"8752",2008,1,21,"UA","DEN",25,52,1199,NA
"8753",2008,1,1,"AA","MSY",10,41,448,NA
"8754",2008,1,1,"MQ","LAX",48,36,236,NA
"8755",2008,1,16,"XE","TUL",-6,-22,1236,NA
"8756",2008,1,1,"MQ","DFW",-5,-11,89,NA
"8757",2008,1,31,"US","CLT",46,38,448,NA
"8758",2008,1,19,"MQ","JFK",-2,-18,187,NA
"8759",2008,1,6,"WN","SJC",28,20,342,NA
"8760",2008,1,7,"US","RNO",-2,15,601,NA
"8761",2008,1,24,"AA","SEA",-4,10,1660,NA
"8762",2008,1,20,"FL","BOS",0,11,370,NA
"8763",2008,1,19,"FL","PHX",27,13,1587,NA
"8764",2008,1,7,"MQ","LGA",-7,-17,214,NA
"8765",2008,1,13,"OO","PDX",-4,-5,116,NA
"8766",2008,1,5,"EV","ATL",8,-2,134,NA
"8767",2008,1,9,"YV","HSV",-2,2,595,NA
"8768",2008,1,1,"FL","ATL",-3,4,445,NA
"8769",2008,1,3,"UA","SAN",-8,-15,853,NA
"8770",2008,1,14,"UA","ORD",-2,-23,719,NA
"8771",2008,1,4,"OO","ICT",-11,-8,420,NA
"8772",2008,1,28,"XE","GPT",5,0,376,NA
"8773",2008,1,7,"WN","MDW",-5,-10,1844,NA
"8774",2008,1,8,"OH","TYS",0,10,647,NA
"8775",2008,1,30,"OH","MSY",26,16,1183,NA
"8776",2008,1,16,"XE","COS",-8,6,809,NA
"8777",2008,1,25,"FL","ATL",-1,14,425,NA
"8778",2008,1,13,"DL","RSW",-2,-21,1249,NA
"8779",2008,1,27,"9E","OKC",-5,NA,432,NA
"8780",2008,1,2,"DL","ATL",0,-9,445,NA
"8781",2008,1,10,"UA","CLE",2,10,316,NA
"8782",2008,1,19,"F9","DEN",-8,-10,1123,NA
"8783",2008,1,15,"AA","RSW",-4,-3,1017,NA
"8784",2008,1,12,"B6","FLL",-4,-27,1237,NA
"8785",2008,1,1,"OH","CVG",0,9,116,NA
"8786",2008,1,2,"OO","SBA",-5,-16,89,NA
"8787",2008,1,12,"NW","MSP",-1,12,528,NA
"8788",2008,1,13,"XE","GSO",-8,-19,986,NA
"8789",2008,1,21,"XE","EWR",31,22,278,NA
"8790",2008,1,1,"XE","EWR",15,-5,282,NA
"8791",2008,1,7,"NW","DTW",15,19,529,NA
"8792",2008,1,19,"WN","LAX",-1,-10,1797,NA
"8793",2008,1,7,"US","BOS",-9,-14,280,NA
"8794",2008,1,7,"UA","DEN",5,1,1024,NA
"8795",2008,1,23,"WN","PIT",-1,-17,267,NA
"8796",2008,1,4,"UA","SFO",64,87,337,NA
"8797",2008,1,25,"YV","STL",9,6,575,NA
"8798",2008,1,2,"NW","IND",6,21,503,NA
"8799",2008,1,11,"9E","MSP",-4,-12,190,NA
"8800",2008,1,31,"YV","IAD",-10,-4,321,NA
"8801",2008,1,23,"US","SNA",-4,-9,338,NA
"8802",2008,1,31,"AA","RIC",3,54,1158,NA
"8803",2008,1,15,"AA","STL",-5,-14,1710,NA
"8804",2008,1,4,"OO","PMD",164,203,316,NA
"8805",2008,1,11,"EV","AVP",-5,3,714,NA
"8806",2008,1,22,"AA","FLL",-5,-10,1046,NA
"8807",2008,1,7,"DL","MCO",-3,-7,403,NA
"8808",2008,1,28,"MQ","SAN",-5,-14,109,NA
"8809",2008,1,11,"AA","DFW",12,28,1302,NA
"8810",2008,1,17,"CO","BOS",-5,30,1597,NA
"8811",2008,1,20,"MQ","ORD",1,-12,323,NA
"8812",2008,1,15,"OH","GSO",15,-5,461,NA
"8813",2008,1,1,"WN","OAK",-1,-16,1642,NA
"8814",2008,1,4,"DL","CLT",-11,-9,227,NA
"8815",2008,1,7,"WN","BNA",-3,-13,457,NA
"8816",2008,1,10,"OH","ATL",20,27,303,NA
"8817",2008,1,19,"WN","BDL",2,-5,283,NA
"8818",2008,1,1,"NW","LAX",-3,-10,1814,NA
"8819",2008,1,26,"WN","SMF",-4,-9,373,NA
"8820",2008,1,28,"YV","PHX",45,35,347,NA
"8821",2008,1,10,"MQ","MAF",10,3,309,NA
"8822",2008,1,6,"WN","CMH",8,4,336,NA
"8823",2008,1,29,"WN","SAN",-4,-9,418,NA
"8824",2008,1,25,"WN","MDW",83,102,307,NA
"8825",2008,1,1,"WN","IAD",-3,2,758,NA
"8826",2008,1,31,"F9","DEN",-6,21,895,NA
"8827",2008,1,22,"AS","PDX",-7,0,933,NA
"8828",2008,1,15,"MQ","DFW",-7,-17,364,NA
"8829",2008,1,16,"WN","HOU",1,-9,848,NA
"8830",2008,1,3,"US","DCA",0,4,318,NA
"8831",2008,1,27,"YV","DTW",-18,-25,383,NA
"8832",2008,1,24,"DL","LAX",5,-13,2475,NA
"8833",2008,1,12,"XE","BRO",-5,-7,308,NA
"8834",2008,1,21,"XE","IAD",-4,2,213,NA
"8835",2008,1,18,"MQ","HSV",-3,12,510,NA
"8836",2008,1,7,"AS","ANC",-1,-12,539,NA
"8837",2008,1,16,"CO","ABQ",-5,-8,744,NA
"8838",2008,1,17,"OH","CVG",0,16,491,NA
"8839",2008,1,8,"DL","LGA",-1,22,761,NA
"8840",2008,1,4,"FL","PIT",-2,30,526,NA
"8841",2008,1,3,"9E","MSP",0,6,277,NA
"8842",2008,1,9,"YV","SBN",-15,-24,84,NA
"8843",2008,1,19,"OO","PMD",-9,-4,316,NA
"8844",2008,1,19,"9E","MLI",12,7,373,NA
"8845",2008,1,30,"FL","MCI",-10,-9,692,NA
"8846",2008,1,16,"EV","ATL",-2,-4,813,NA
"8847",2008,1,5,"OO","SMF",30,39,373,NA
"8848",2008,1,15,"MQ","MOB",-5,-2,540,NA
"8849",2008,1,18,"CO","IAH",4,-12,1400,NA
"8850",2008,1,6,"WN","TUS",4,18,451,NA
"8851",2008,1,21,"WN","DAL",2,11,239,NA
"8852",2008,1,6,"XE","MCI",-2,11,1318,NA
"8853",2008,1,29,"AA","DFW",-6,-19,927,NA
"8854",2008,1,27,"MQ","DFW",NA,NA,383,NA
"8855",2008,1,3,"EV","CAK",39,19,528,NA
"8856",2008,1,19,"EV","ICT",93,91,781,NA
"8857",2008,1,14,"OH","MIA",34,77,948,NA
"8858",2008,1,24,"WN","SAN",0,7,304,NA
"8859",2008,1,17,"FL","PHF",NA,NA,288,NA
"8860",2008,1,26,"AA","DFW",31,31,641,NA
"8861",2008,1,4,"UA","IAD",16,12,2306,NA
"8862",2008,1,28,"US","PHX",5,3,647,NA
"8863",2008,1,15,"UA","LAX",48,84,337,NA
"8864",2008,1,22,"MQ","EVV",NA,NA,273,NA
"8865",2008,1,21,"DL","MIA",-5,-11,595,NA
"8866",2008,1,17,"9E","SDF",-5,0,320,NA
"8867",2008,1,12,"EV","ATL",1,5,449,NA
"8868",2008,1,4,"WN","MCO",9,13,1546,NA
"8869",2008,1,3,"MQ","ORD",-3,-8,491,NA
"8870",2008,1,15,"US","PHL",-6,-21,678,NA
"8871",2008,1,31,"EV","TLH",6,1,223,NA
"8872",2008,1,10,"DL","BOS",14,30,2611,NA
"8873",2008,1,15,"NW","DTW",-3,-16,594,NA
"8874",2008,1,23,"OH","BTV",0,-7,267,NA
"8875",2008,1,7,"MQ","DFW",-7,-9,304,NA
"8876",2008,1,5,"OO","GJT",67,65,217,NA
"8877",2008,1,7,"AQ","ITO",-10,-9,216,NA
"8878",2008,1,30,"FL","PHF",39,58,288,NA
"8879",2008,1,3,"WN","MCI",28,29,451,NA
"8880",2008,1,26,"UA","SFO",-2,-4,414,NA
"8881",2008,1,10,"MQ","SHV",-5,-6,190,NA
"8882",2008,1,21,"UA","MSP",40,55,334,NA
"8883",2008,1,3,"UA","OAK",-3,-2,957,NA
"8884",2008,1,20,"CO","IAH",4,-11,1117,NA
"8885",2008,1,12,"9E","DTW",-3,-28,155,NA
"8886",2008,1,15,"WN","PHX",7,-11,1107,NA
"8887",2008,1,31,"CO","MSY",109,113,305,NA
"8888",2008,1,30,"XE","MOB",3,18,427,NA
"8889",2008,1,29,"OH","JFK",-9,-35,425,NA
"8890",2008,1,15,"OO","LNK",-10,-4,466,NA
"8891",2008,1,23,"WN","STL",5,5,251,NA
"8892",2008,1,9,"DL","CVG",-4,-10,1900,NA
"8893",2008,1,11,"AA","DEN",-9,-19,888,NA
"8894",2008,1,16,"WN","BNA",11,9,616,NA
"8895",2008,1,8,"UA","SFO",56,57,2704,NA
"8896",2008,1,31,"MQ","BOS",-2,-11,185,NA
"8897",2008,1,30,"WN","OAK",23,16,957,NA
